loc,cases,deaths,date,Region,
BATANGAS,89,0,01/08/2017,REGION IV-A-CALABARZON,01/08/2017
BATANGAS,61,0,01/15/2017,REGION IV-A-CALABARZON,01/15/2017
BATANGAS,39,0,01/22/2017,REGION IV-A-CALABARZON,01/22/2017
BATANGAS,48,1,01/29/2017,REGION IV-A-CALABARZON,01/29/2017
BATANGAS,42,0,02/05/2017,REGION IV-A-CALABARZON,02/05/2017
BATANGAS,40,0,02/12/2017,REGION IV-A-CALABARZON,02/12/2017
BATANGAS,36,0,02/19/2017,REGION IV-A-CALABARZON,02/19/2017
BATANGAS,40,0,02/26/2017,REGION IV-A-CALABARZON,02/26/2017
BATANGAS,34,1,03/05/2017,REGION IV-A-CALABARZON,03/05/2017
BATANGAS,31,0,03/12/2017,REGION IV-A-CALABARZON,03/12/2017
BATANGAS,28,0,03/19/2017,REGION IV-A-CALABARZON,03/19/2017
BATANGAS,20,0,03/26/2017,REGION IV-A-CALABARZON,03/26/2017
BATANGAS,19,0,04/02/2017,REGION IV-A-CALABARZON,04/02/2017
BATANGAS,18,0,04/09/2017,REGION IV-A-CALABARZON,04/09/2017
BATANGAS,10,0,04/16/2017,REGION IV-A-CALABARZON,04/16/2017
BATANGAS,15,0,04/23/2017,REGION IV-A-CALABARZON,04/23/2017
BATANGAS,18,0,04/30/2017,REGION IV-A-CALABARZON,04/30/2017
BATANGAS,17,0,05/07/2017,REGION IV-A-CALABARZON,05/07/2017
BATANGAS,20,0,05/14/2017,REGION IV-A-CALABARZON,05/14/2017
BATANGAS,18,1,05/21/2017,REGION IV-A-CALABARZON,05/21/2017
BATANGAS,26,0,05/28/2017,REGION IV-A-CALABARZON,05/28/2017
BATANGAS,34,1,06/04/2017,REGION IV-A-CALABARZON,06/04/2017
BATANGAS,43,0,06/11/2017,REGION IV-A-CALABARZON,06/11/2017
BATANGAS,56,0,06/18/2017,REGION IV-A-CALABARZON,06/18/2017
BATANGAS,92,0,06/25/2017,REGION IV-A-CALABARZON,06/25/2017
BATANGAS,109,0,07/02/2017,REGION IV-A-CALABARZON,07/02/2017
BATANGAS,129,0,07/09/2017,REGION IV-A-CALABARZON,07/09/2017
BATANGAS,137,0,07/16/2017,REGION IV-A-CALABARZON,07/16/2017
BATANGAS,123,0,07/23/2017,REGION IV-A-CALABARZON,07/23/2017
BATANGAS,159,1,07/30/2017,REGION IV-A-CALABARZON,07/30/2017
BATANGAS,150,1,08/06/2017,REGION IV-A-CALABARZON,08/06/2017
BATANGAS,163,0,08/13/2017,REGION IV-A-CALABARZON,08/13/2017
BATANGAS,187,3,08/20/2017,REGION IV-A-CALABARZON,08/20/2017
BATANGAS,191,1,08/27/2017,REGION IV-A-CALABARZON,08/27/2017
BATANGAS,189,0,09/03/2017,REGION IV-A-CALABARZON,09/03/2017
BATANGAS,175,0,09/10/2017,REGION IV-A-CALABARZON,09/10/2017
BATANGAS,120,0,09/17/2017,REGION IV-A-CALABARZON,09/17/2017
BATANGAS,155,0,09/24/2017,REGION IV-A-CALABARZON,09/24/2017
BATANGAS,126,0,10/01/2017,REGION IV-A-CALABARZON,10/01/2017
BATANGAS,112,1,10/08/2017,REGION IV-A-CALABARZON,10/08/2017
BATANGAS,118,1,10/15/2017,REGION IV-A-CALABARZON,10/15/2017
BATANGAS,108,1,10/22/2017,REGION IV-A-CALABARZON,10/22/2017
BATANGAS,120,3,10/29/2017,REGION IV-A-CALABARZON,10/29/2017
BATANGAS,120,2,11/05/2017,REGION IV-A-CALABARZON,11/05/2017
BATANGAS,134,0,11/12/2017,REGION IV-A-CALABARZON,11/12/2017
BATANGAS,104,2,11/19/2017,REGION IV-A-CALABARZON,11/19/2017
BATANGAS,135,2,11/26/2017,REGION IV-A-CALABARZON,11/26/2017
BATANGAS,106,0,12/03/2017,REGION IV-A-CALABARZON,12/03/2017
BATANGAS,122,1,12/10/2017,REGION IV-A-CALABARZON,12/10/2017
BATANGAS,92,0,12/17/2017,REGION IV-A-CALABARZON,12/17/2017
BATANGAS,64,0,12/24/2017,REGION IV-A-CALABARZON,12/24/2017
BATANGAS,62,1,12/31/2017,REGION IV-A-CALABARZON,12/31/2017
CAVITE,128,2,01/08/2017,REGION IV-A-CALABARZON,01/08/2017
CAVITE,130,1,01/15/2017,REGION IV-A-CALABARZON,01/15/2017
CAVITE,98,0,01/22/2017,REGION IV-A-CALABARZON,01/22/2017
CAVITE,97,0,01/29/2017,REGION IV-A-CALABARZON,01/29/2017
CAVITE,75,0,02/05/2017,REGION IV-A-CALABARZON,02/05/2017
CAVITE,97,0,02/12/2017,REGION IV-A-CALABARZON,02/12/2017
CAVITE,72,3,02/19/2017,REGION IV-A-CALABARZON,02/19/2017
CAVITE,91,0,02/26/2017,REGION IV-A-CALABARZON,02/26/2017
CAVITE,59,0,03/05/2017,REGION IV-A-CALABARZON,03/05/2017
CAVITE,63,1,03/12/2017,REGION IV-A-CALABARZON,03/12/2017
CAVITE,49,0,03/19/2017,REGION IV-A-CALABARZON,03/19/2017
CAVITE,39,0,03/26/2017,REGION IV-A-CALABARZON,03/26/2017
CAVITE,46,0,04/02/2017,REGION IV-A-CALABARZON,04/02/2017
CAVITE,33,0,04/09/2017,REGION IV-A-CALABARZON,04/09/2017
CAVITE,26,0,04/16/2017,REGION IV-A-CALABARZON,04/16/2017
CAVITE,25,0,04/23/2017,REGION IV-A-CALABARZON,04/23/2017
CAVITE,28,0,04/30/2017,REGION IV-A-CALABARZON,04/30/2017
CAVITE,25,0,05/07/2017,REGION IV-A-CALABARZON,05/07/2017
CAVITE,30,0,05/14/2017,REGION IV-A-CALABARZON,05/14/2017
CAVITE,22,0,05/21/2017,REGION IV-A-CALABARZON,05/21/2017
CAVITE,19,0,05/28/2017,REGION IV-A-CALABARZON,05/28/2017
CAVITE,20,0,06/04/2017,REGION IV-A-CALABARZON,06/04/2017
CAVITE,20,0,06/11/2017,REGION IV-A-CALABARZON,06/11/2017
CAVITE,53,0,06/18/2017,REGION IV-A-CALABARZON,06/18/2017
CAVITE,60,2,06/25/2017,REGION IV-A-CALABARZON,06/25/2017
CAVITE,78,0,07/02/2017,REGION IV-A-CALABARZON,07/02/2017
CAVITE,111,0,07/09/2017,REGION IV-A-CALABARZON,07/09/2017
CAVITE,133,0,07/16/2017,REGION IV-A-CALABARZON,07/16/2017
CAVITE,186,0,07/23/2017,REGION IV-A-CALABARZON,07/23/2017
CAVITE,164,0,07/30/2017,REGION IV-A-CALABARZON,07/30/2017
CAVITE,172,0,08/06/2017,REGION IV-A-CALABARZON,08/06/2017
CAVITE,187,4,08/13/2017,REGION IV-A-CALABARZON,08/13/2017
CAVITE,198,2,08/20/2017,REGION IV-A-CALABARZON,08/20/2017
CAVITE,205,0,08/27/2017,REGION IV-A-CALABARZON,08/27/2017
CAVITE,127,0,09/03/2017,REGION IV-A-CALABARZON,09/03/2017
CAVITE,174,0,09/10/2017,REGION IV-A-CALABARZON,09/10/2017
CAVITE,147,0,09/17/2017,REGION IV-A-CALABARZON,09/17/2017
CAVITE,166,0,09/24/2017,REGION IV-A-CALABARZON,09/24/2017
CAVITE,166,4,10/01/2017,REGION IV-A-CALABARZON,10/01/2017
CAVITE,145,0,10/08/2017,REGION IV-A-CALABARZON,10/08/2017
CAVITE,156,1,10/15/2017,REGION IV-A-CALABARZON,10/15/2017
CAVITE,187,0,10/22/2017,REGION IV-A-CALABARZON,10/22/2017
CAVITE,211,2,10/29/2017,REGION IV-A-CALABARZON,10/29/2017
CAVITE,216,3,11/05/2017,REGION IV-A-CALABARZON,11/05/2017
CAVITE,211,2,11/12/2017,REGION IV-A-CALABARZON,11/12/2017
CAVITE,189,4,11/19/2017,REGION IV-A-CALABARZON,11/19/2017
CAVITE,272,0,11/26/2017,REGION IV-A-CALABARZON,11/26/2017
CAVITE,268,0,12/03/2017,REGION IV-A-CALABARZON,12/03/2017
CAVITE,273,0,12/10/2017,REGION IV-A-CALABARZON,12/10/2017
CAVITE,277,2,12/17/2017,REGION IV-A-CALABARZON,12/17/2017
CAVITE,202,0,12/24/2017,REGION IV-A-CALABARZON,12/24/2017
CAVITE,177,0,12/31/2017,REGION IV-A-CALABARZON,12/31/2017
LAGUNA,125,1,01/08/2017,REGION IV-A-CALABARZON,01/08/2017
LAGUNA,111,0,01/15/2017,REGION IV-A-CALABARZON,01/15/2017
LAGUNA,91,2,01/22/2017,REGION IV-A-CALABARZON,01/22/2017
LAGUNA,90,2,01/29/2017,REGION IV-A-CALABARZON,01/29/2017
LAGUNA,88,2,02/05/2017,REGION IV-A-CALABARZON,02/05/2017
LAGUNA,95,0,02/12/2017,REGION IV-A-CALABARZON,02/12/2017
LAGUNA,56,0,02/19/2017,REGION IV-A-CALABARZON,02/19/2017
LAGUNA,73,0,02/26/2017,REGION IV-A-CALABARZON,02/26/2017
LAGUNA,78,0,03/05/2017,REGION IV-A-CALABARZON,03/05/2017
LAGUNA,67,0,03/12/2017,REGION IV-A-CALABARZON,03/12/2017
LAGUNA,60,0,03/19/2017,REGION IV-A-CALABARZON,03/19/2017
LAGUNA,53,0,03/26/2017,REGION IV-A-CALABARZON,03/26/2017
LAGUNA,50,0,04/02/2017,REGION IV-A-CALABARZON,04/02/2017
LAGUNA,35,0,04/09/2017,REGION IV-A-CALABARZON,04/09/2017
LAGUNA,18,0,04/16/2017,REGION IV-A-CALABARZON,04/16/2017
LAGUNA,43,0,04/23/2017,REGION IV-A-CALABARZON,04/23/2017
LAGUNA,24,0,04/30/2017,REGION IV-A-CALABARZON,04/30/2017
LAGUNA,25,0,05/07/2017,REGION IV-A-CALABARZON,05/07/2017
LAGUNA,34,0,05/14/2017,REGION IV-A-CALABARZON,05/14/2017
LAGUNA,20,0,05/21/2017,REGION IV-A-CALABARZON,05/21/2017
LAGUNA,37,0,05/28/2017,REGION IV-A-CALABARZON,05/28/2017
LAGUNA,31,1,06/04/2017,REGION IV-A-CALABARZON,06/04/2017
LAGUNA,40,0,06/11/2017,REGION IV-A-CALABARZON,06/11/2017
LAGUNA,47,0,06/18/2017,REGION IV-A-CALABARZON,06/18/2017
LAGUNA,87,0,06/25/2017,REGION IV-A-CALABARZON,06/25/2017
LAGUNA,109,1,07/02/2017,REGION IV-A-CALABARZON,07/02/2017
LAGUNA,107,0,07/09/2017,REGION IV-A-CALABARZON,07/09/2017
LAGUNA,141,0,07/16/2017,REGION IV-A-CALABARZON,07/16/2017
LAGUNA,199,0,07/23/2017,REGION IV-A-CALABARZON,07/23/2017
LAGUNA,171,0,07/30/2017,REGION IV-A-CALABARZON,07/30/2017
LAGUNA,174,0,08/06/2017,REGION IV-A-CALABARZON,08/06/2017
LAGUNA,181,1,08/13/2017,REGION IV-A-CALABARZON,08/13/2017
LAGUNA,172,1,08/20/2017,REGION IV-A-CALABARZON,08/20/2017
LAGUNA,216,0,08/27/2017,REGION IV-A-CALABARZON,08/27/2017
LAGUNA,120,0,09/03/2017,REGION IV-A-CALABARZON,09/03/2017
LAGUNA,147,1,09/10/2017,REGION IV-A-CALABARZON,09/10/2017
LAGUNA,148,1,09/17/2017,REGION IV-A-CALABARZON,09/17/2017
LAGUNA,156,0,09/24/2017,REGION IV-A-CALABARZON,09/24/2017
LAGUNA,108,0,10/01/2017,REGION IV-A-CALABARZON,10/01/2017
LAGUNA,106,0,10/08/2017,REGION IV-A-CALABARZON,10/08/2017
LAGUNA,116,0,10/15/2017,REGION IV-A-CALABARZON,10/15/2017
LAGUNA,113,1,10/22/2017,REGION IV-A-CALABARZON,10/22/2017
LAGUNA,143,0,10/29/2017,REGION IV-A-CALABARZON,10/29/2017
LAGUNA,150,0,11/05/2017,REGION IV-A-CALABARZON,11/05/2017
LAGUNA,161,1,11/12/2017,REGION IV-A-CALABARZON,11/12/2017
LAGUNA,155,0,11/19/2017,REGION IV-A-CALABARZON,11/19/2017
LAGUNA,138,0,11/26/2017,REGION IV-A-CALABARZON,11/26/2017
LAGUNA,155,0,12/03/2017,REGION IV-A-CALABARZON,12/03/2017
LAGUNA,168,0,12/10/2017,REGION IV-A-CALABARZON,12/10/2017
LAGUNA,158,1,12/17/2017,REGION IV-A-CALABARZON,12/17/2017
LAGUNA,91,0,12/24/2017,REGION IV-A-CALABARZON,12/24/2017
LAGUNA,83,1,12/31/2017,REGION IV-A-CALABARZON,12/31/2017
LUCENA CITY,20,1,01/08/2017,REGION IV-A-CALABARZON,01/08/2017
LUCENA CITY,7,0,01/15/2017,REGION IV-A-CALABARZON,01/15/2017
LUCENA CITY,10,0,01/22/2017,REGION IV-A-CALABARZON,01/22/2017
LUCENA CITY,11,0,01/29/2017,REGION IV-A-CALABARZON,01/29/2017
LUCENA CITY,9,0,02/05/2017,REGION IV-A-CALABARZON,02/05/2017
LUCENA CITY,13,0,02/12/2017,REGION IV-A-CALABARZON,02/12/2017
LUCENA CITY,7,0,02/19/2017,REGION IV-A-CALABARZON,02/19/2017
LUCENA CITY,9,0,02/26/2017,REGION IV-A-CALABARZON,02/26/2017
LUCENA CITY,9,0,03/05/2017,REGION IV-A-CALABARZON,03/05/2017
LUCENA CITY,6,0,03/12/2017,REGION IV-A-CALABARZON,03/12/2017
LUCENA CITY,4,0,03/19/2017,REGION IV-A-CALABARZON,03/19/2017
LUCENA CITY,7,0,03/26/2017,REGION IV-A-CALABARZON,03/26/2017
LUCENA CITY,3,0,04/02/2017,REGION IV-A-CALABARZON,04/02/2017
LUCENA CITY,2,0,04/09/2017,REGION IV-A-CALABARZON,04/09/2017
LUCENA CITY,5,0,04/16/2017,REGION IV-A-CALABARZON,04/16/2017
LUCENA CITY,4,0,04/23/2017,REGION IV-A-CALABARZON,04/23/2017
LUCENA CITY,1,0,04/30/2017,REGION IV-A-CALABARZON,04/30/2017
LUCENA CITY,0,0,05/07/2017,REGION IV-A-CALABARZON,05/07/2017
LUCENA CITY,1,0,05/14/2017,REGION IV-A-CALABARZON,05/14/2017
LUCENA CITY,0,0,05/21/2017,REGION IV-A-CALABARZON,05/21/2017
LUCENA CITY,0,0,05/28/2017,REGION IV-A-CALABARZON,05/28/2017
LUCENA CITY,1,0,06/04/2017,REGION IV-A-CALABARZON,06/04/2017
LUCENA CITY,1,0,06/11/2017,REGION IV-A-CALABARZON,06/11/2017
LUCENA CITY,4,0,06/18/2017,REGION IV-A-CALABARZON,06/18/2017
LUCENA CITY,3,0,06/25/2017,REGION IV-A-CALABARZON,06/25/2017
LUCENA CITY,2,0,07/02/2017,REGION IV-A-CALABARZON,07/02/2017
LUCENA CITY,5,0,07/09/2017,REGION IV-A-CALABARZON,07/09/2017
LUCENA CITY,4,0,07/16/2017,REGION IV-A-CALABARZON,07/16/2017
LUCENA CITY,9,0,07/23/2017,REGION IV-A-CALABARZON,07/23/2017
LUCENA CITY,9,0,07/30/2017,REGION IV-A-CALABARZON,07/30/2017
LUCENA CITY,12,0,08/06/2017,REGION IV-A-CALABARZON,08/06/2017
LUCENA CITY,4,0,08/13/2017,REGION IV-A-CALABARZON,08/13/2017
LUCENA CITY,4,0,08/20/2017,REGION IV-A-CALABARZON,08/20/2017
LUCENA CITY,5,0,08/27/2017,REGION IV-A-CALABARZON,08/27/2017
LUCENA CITY,0,0,09/03/2017,REGION IV-A-CALABARZON,09/03/2017
LUCENA CITY,4,0,09/10/2017,REGION IV-A-CALABARZON,09/10/2017
LUCENA CITY,0,0,09/17/2017,REGION IV-A-CALABARZON,09/17/2017
LUCENA CITY,3,0,09/24/2017,REGION IV-A-CALABARZON,09/24/2017
LUCENA CITY,6,0,10/01/2017,REGION IV-A-CALABARZON,10/01/2017
LUCENA CITY,3,0,10/08/2017,REGION IV-A-CALABARZON,10/08/2017
LUCENA CITY,3,0,10/15/2017,REGION IV-A-CALABARZON,10/15/2017
LUCENA CITY,4,0,10/22/2017,REGION IV-A-CALABARZON,10/22/2017
LUCENA CITY,4,0,10/29/2017,REGION IV-A-CALABARZON,10/29/2017
LUCENA CITY,2,0,11/05/2017,REGION IV-A-CALABARZON,11/05/2017
LUCENA CITY,5,0,11/12/2017,REGION IV-A-CALABARZON,11/12/2017
LUCENA CITY,2,0,11/19/2017,REGION IV-A-CALABARZON,11/19/2017
LUCENA CITY,4,0,11/26/2017,REGION IV-A-CALABARZON,11/26/2017
LUCENA CITY,3,0,12/03/2017,REGION IV-A-CALABARZON,12/03/2017
LUCENA CITY,3,0,12/10/2017,REGION IV-A-CALABARZON,12/10/2017
LUCENA CITY,2,0,12/17/2017,REGION IV-A-CALABARZON,12/17/2017
LUCENA CITY,5,0,12/24/2017,REGION IV-A-CALABARZON,12/24/2017
LUCENA CITY,4,0,12/31/2017,REGION IV-A-CALABARZON,12/31/2017
QUEZON,25,0,01/08/2017,REGION IV-A-CALABARZON,01/08/2017
QUEZON,19,0,01/15/2017,REGION IV-A-CALABARZON,01/15/2017
QUEZON,16,0,01/22/2017,REGION IV-A-CALABARZON,01/22/2017
QUEZON,32,0,01/29/2017,REGION IV-A-CALABARZON,01/29/2017
QUEZON,39,0,02/05/2017,REGION IV-A-CALABARZON,02/05/2017
QUEZON,30,0,02/12/2017,REGION IV-A-CALABARZON,02/12/2017
QUEZON,31,0,02/19/2017,REGION IV-A-CALABARZON,02/19/2017
QUEZON,21,0,02/26/2017,REGION IV-A-CALABARZON,02/26/2017
QUEZON,19,0,03/05/2017,REGION IV-A-CALABARZON,03/05/2017
QUEZON,18,0,03/12/2017,REGION IV-A-CALABARZON,03/12/2017
QUEZON,30,0,03/19/2017,REGION IV-A-CALABARZON,03/19/2017
QUEZON,27,0,03/26/2017,REGION IV-A-CALABARZON,03/26/2017
QUEZON,12,0,04/02/2017,REGION IV-A-CALABARZON,04/02/2017
QUEZON,10,0,04/09/2017,REGION IV-A-CALABARZON,04/09/2017
QUEZON,8,0,04/16/2017,REGION IV-A-CALABARZON,04/16/2017
QUEZON,14,0,04/23/2017,REGION IV-A-CALABARZON,04/23/2017
QUEZON,1,0,04/30/2017,REGION IV-A-CALABARZON,04/30/2017
QUEZON,11,0,05/07/2017,REGION IV-A-CALABARZON,05/07/2017
QUEZON,12,0,05/14/2017,REGION IV-A-CALABARZON,05/14/2017
QUEZON,5,0,05/21/2017,REGION IV-A-CALABARZON,05/21/2017
QUEZON,18,0,05/28/2017,REGION IV-A-CALABARZON,05/28/2017
QUEZON,20,0,06/04/2017,REGION IV-A-CALABARZON,06/04/2017
QUEZON,8,0,06/11/2017,REGION IV-A-CALABARZON,06/11/2017
QUEZON,18,0,06/18/2017,REGION IV-A-CALABARZON,06/18/2017
QUEZON,24,0,06/25/2017,REGION IV-A-CALABARZON,06/25/2017
QUEZON,27,0,07/02/2017,REGION IV-A-CALABARZON,07/02/2017
QUEZON,23,0,07/09/2017,REGION IV-A-CALABARZON,07/09/2017
QUEZON,43,0,07/16/2017,REGION IV-A-CALABARZON,07/16/2017
QUEZON,37,0,07/23/2017,REGION IV-A-CALABARZON,07/23/2017
QUEZON,39,0,07/30/2017,REGION IV-A-CALABARZON,07/30/2017
QUEZON,44,0,08/06/2017,REGION IV-A-CALABARZON,08/06/2017
QUEZON,36,0,08/13/2017,REGION IV-A-CALABARZON,08/13/2017
QUEZON,29,0,08/20/2017,REGION IV-A-CALABARZON,08/20/2017
QUEZON,44,0,08/27/2017,REGION IV-A-CALABARZON,08/27/2017
QUEZON,35,0,09/03/2017,REGION IV-A-CALABARZON,09/03/2017
QUEZON,40,0,09/10/2017,REGION IV-A-CALABARZON,09/10/2017
QUEZON,23,0,09/17/2017,REGION IV-A-CALABARZON,09/17/2017
QUEZON,33,0,09/24/2017,REGION IV-A-CALABARZON,09/24/2017
QUEZON,47,0,10/01/2017,REGION IV-A-CALABARZON,10/01/2017
QUEZON,48,0,10/08/2017,REGION IV-A-CALABARZON,10/08/2017
QUEZON,39,0,10/15/2017,REGION IV-A-CALABARZON,10/15/2017
QUEZON,36,0,10/22/2017,REGION IV-A-CALABARZON,10/22/2017
QUEZON,45,0,10/29/2017,REGION IV-A-CALABARZON,10/29/2017
QUEZON,45,1,11/05/2017,REGION IV-A-CALABARZON,11/05/2017
QUEZON,45,0,11/12/2017,REGION IV-A-CALABARZON,11/12/2017
QUEZON,42,0,11/19/2017,REGION IV-A-CALABARZON,11/19/2017
QUEZON,51,0,11/26/2017,REGION IV-A-CALABARZON,11/26/2017
QUEZON,39,0,12/03/2017,REGION IV-A-CALABARZON,12/03/2017
QUEZON,51,0,12/10/2017,REGION IV-A-CALABARZON,12/10/2017
QUEZON,21,0,12/17/2017,REGION IV-A-CALABARZON,12/17/2017
QUEZON,25,0,12/24/2017,REGION IV-A-CALABARZON,12/24/2017
QUEZON,5,0,12/31/2017,REGION IV-A-CALABARZON,12/31/2017
RIZAL,73,1,01/08/2017,REGION IV-A-CALABARZON,01/08/2017
RIZAL,70,1,01/15/2017,REGION IV-A-CALABARZON,01/15/2017
RIZAL,68,2,01/22/2017,REGION IV-A-CALABARZON,01/22/2017
RIZAL,72,0,01/29/2017,REGION IV-A-CALABARZON,01/29/2017
RIZAL,70,0,02/05/2017,REGION IV-A-CALABARZON,02/05/2017
RIZAL,67,0,02/12/2017,REGION IV-A-CALABARZON,02/12/2017
RIZAL,71,0,02/19/2017,REGION IV-A-CALABARZON,02/19/2017
RIZAL,71,0,02/26/2017,REGION IV-A-CALABARZON,02/26/2017
RIZAL,52,0,03/05/2017,REGION IV-A-CALABARZON,03/05/2017
RIZAL,63,0,03/12/2017,REGION IV-A-CALABARZON,03/12/2017
RIZAL,53,0,03/19/2017,REGION IV-A-CALABARZON,03/19/2017
RIZAL,58,0,03/26/2017,REGION IV-A-CALABARZON,03/26/2017
RIZAL,49,0,04/02/2017,REGION IV-A-CALABARZON,04/02/2017
RIZAL,39,0,04/09/2017,REGION IV-A-CALABARZON,04/09/2017
RIZAL,35,0,04/16/2017,REGION IV-A-CALABARZON,04/16/2017
RIZAL,39,0,04/23/2017,REGION IV-A-CALABARZON,04/23/2017
RIZAL,17,0,04/30/2017,REGION IV-A-CALABARZON,04/30/2017
RIZAL,26,0,05/07/2017,REGION IV-A-CALABARZON,05/07/2017
RIZAL,24,0,05/14/2017,REGION IV-A-CALABARZON,05/14/2017
RIZAL,24,0,05/21/2017,REGION IV-A-CALABARZON,05/21/2017
RIZAL,21,0,05/28/2017,REGION IV-A-CALABARZON,05/28/2017
RIZAL,28,0,06/04/2017,REGION IV-A-CALABARZON,06/04/2017
RIZAL,27,0,06/11/2017,REGION IV-A-CALABARZON,06/11/2017
RIZAL,53,1,06/18/2017,REGION IV-A-CALABARZON,06/18/2017
RIZAL,45,0,06/25/2017,REGION IV-A-CALABARZON,06/25/2017
RIZAL,54,0,07/02/2017,REGION IV-A-CALABARZON,07/02/2017
RIZAL,54,0,07/09/2017,REGION IV-A-CALABARZON,07/09/2017
RIZAL,106,1,07/16/2017,REGION IV-A-CALABARZON,07/16/2017
RIZAL,142,1,07/23/2017,REGION IV-A-CALABARZON,07/23/2017
RIZAL,117,1,07/30/2017,REGION IV-A-CALABARZON,07/30/2017
RIZAL,157,0,08/06/2017,REGION IV-A-CALABARZON,08/06/2017
RIZAL,201,0,08/13/2017,REGION IV-A-CALABARZON,08/13/2017
RIZAL,185,1,08/20/2017,REGION IV-A-CALABARZON,08/20/2017
RIZAL,204,3,08/27/2017,REGION IV-A-CALABARZON,08/27/2017
RIZAL,156,2,09/03/2017,REGION IV-A-CALABARZON,09/03/2017
RIZAL,157,0,09/10/2017,REGION IV-A-CALABARZON,09/10/2017
RIZAL,146,1,09/17/2017,REGION IV-A-CALABARZON,09/17/2017
RIZAL,99,1,09/24/2017,REGION IV-A-CALABARZON,09/24/2017
RIZAL,76,1,10/01/2017,REGION IV-A-CALABARZON,10/01/2017
RIZAL,99,1,10/08/2017,REGION IV-A-CALABARZON,10/08/2017
RIZAL,100,0,10/15/2017,REGION IV-A-CALABARZON,10/15/2017
RIZAL,98,3,10/22/2017,REGION IV-A-CALABARZON,10/22/2017
RIZAL,116,1,10/29/2017,REGION IV-A-CALABARZON,10/29/2017
RIZAL,92,2,11/05/2017,REGION IV-A-CALABARZON,11/05/2017
RIZAL,123,2,11/12/2017,REGION IV-A-CALABARZON,11/12/2017
RIZAL,121,0,11/19/2017,REGION IV-A-CALABARZON,11/19/2017
RIZAL,118,0,11/26/2017,REGION IV-A-CALABARZON,11/26/2017
RIZAL,97,5,12/03/2017,REGION IV-A-CALABARZON,12/03/2017
RIZAL,92,2,12/10/2017,REGION IV-A-CALABARZON,12/10/2017
RIZAL,84,0,12/17/2017,REGION IV-A-CALABARZON,12/17/2017
RIZAL,52,0,12/24/2017,REGION IV-A-CALABARZON,12/24/2017
RIZAL,47,1,12/31/2017,REGION IV-A-CALABARZON,12/31/2017
BATANGAS,95,2,01/07/2018,REGION IV-A-CALABARZON,01/07/2018
