loc,cases,deaths,date,Region,
BATANGAS,75,0,01/14/2018,REGION IV-A-CALABARZON,01/14/2018
BATANGAS,101,1,01/21/2018,REGION IV-A-CALABARZON,01/21/2018
BATANGAS,93,1,01/28/2018,REGION IV-A-CALABARZON,01/28/2018
BATANGAS,90,0,02/04/2018,REGION IV-A-CALABARZON,02/04/2018
BATANGAS,76,1,02/11/2018,REGION IV-A-CALABARZON,02/11/2018
BATANGAS,56,0,02/18/2018,REGION IV-A-CALABARZON,02/18/2018
BATANGAS,56,0,02/25/2018,REGION IV-A-CALABARZON,02/25/2018
BATANGAS,49,1,03/04/2018,REGION IV-A-CALABARZON,03/04/2018
BATANGAS,41,0,03/11/2018,REGION IV-A-CALABARZON,03/11/2018
BATANGAS,57,0,03/18/2018,REGION IV-A-CALABARZON,03/18/2018
BATANGAS,40,0,03/25/2018,REGION IV-A-CALABARZON,03/25/2018
BATANGAS,36,0,04/01/2018,REGION IV-A-CALABARZON,04/01/2018
BATANGAS,26,0,04/08/2018,REGION IV-A-CALABARZON,04/08/2018
BATANGAS,24,0,04/15/2018,REGION IV-A-CALABARZON,04/15/2018
BATANGAS,21,0,04/22/2018,REGION IV-A-CALABARZON,04/22/2018
BATANGAS,25,0,04/29/2018,REGION IV-A-CALABARZON,04/29/2018
BATANGAS,27,0,05/06/2018,REGION IV-A-CALABARZON,05/06/2018
BATANGAS,40,0,05/13/2018,REGION IV-A-CALABARZON,05/13/2018
BATANGAS,21,0,05/20/2018,REGION IV-A-CALABARZON,05/20/2018
BATANGAS,50,2,05/27/2018,REGION IV-A-CALABARZON,05/27/2018
BATANGAS,39,0,06/03/2018,REGION IV-A-CALABARZON,06/03/2018
BATANGAS,34,0,06/10/2018,REGION IV-A-CALABARZON,06/10/2018
BATANGAS,41,0,06/17/2018,REGION IV-A-CALABARZON,06/17/2018
BATANGAS,64,0,06/24/2018,REGION IV-A-CALABARZON,06/24/2018
BATANGAS,70,0,07/01/2018,REGION IV-A-CALABARZON,07/01/2018
BATANGAS,84,0,07/08/2018,REGION IV-A-CALABARZON,07/08/2018
BATANGAS,137,0,07/15/2018,REGION IV-A-CALABARZON,07/15/2018
BATANGAS,106,1,07/22/2018,REGION IV-A-CALABARZON,07/22/2018
BATANGAS,136,2,07/29/2018,REGION IV-A-CALABARZON,07/29/2018
BATANGAS,156,0,08/05/2018,REGION IV-A-CALABARZON,08/05/2018
BATANGAS,173,0,08/12/2018,REGION IV-A-CALABARZON,08/12/2018
BATANGAS,139,0,08/19/2018,REGION IV-A-CALABARZON,08/19/2018
BATANGAS,184,0,08/26/2018,REGION IV-A-CALABARZON,08/26/2018
BATANGAS,176,1,09/02/2018,REGION IV-A-CALABARZON,09/02/2018
BATANGAS,209,0,09/09/2018,REGION IV-A-CALABARZON,09/09/2018
BATANGAS,175,0,09/16/2018,REGION IV-A-CALABARZON,09/16/2018
BATANGAS,173,2,09/23/2018,REGION IV-A-CALABARZON,09/23/2018
BATANGAS,166,2,09/30/2018,REGION IV-A-CALABARZON,09/30/2018
BATANGAS,162,0,10/07/2018,REGION IV-A-CALABARZON,10/07/2018
BATANGAS,151,1,10/14/2018,REGION IV-A-CALABARZON,10/14/2018
BATANGAS,171,0,10/21/2018,REGION IV-A-CALABARZON,10/21/2018
BATANGAS,138,1,10/28/2018,REGION IV-A-CALABARZON,10/28/2018
BATANGAS,120,2,11/04/2018,REGION IV-A-CALABARZON,11/04/2018
BATANGAS,152,0,11/11/2018,REGION IV-A-CALABARZON,11/11/2018
BATANGAS,109,0,11/18/2018,REGION IV-A-CALABARZON,11/18/2018
BATANGAS,113,0,11/25/2018,REGION IV-A-CALABARZON,11/25/2018
BATANGAS,104,1,12/02/2018,REGION IV-A-CALABARZON,12/02/2018
BATANGAS,110,0,12/09/2018,REGION IV-A-CALABARZON,12/09/2018
BATANGAS,97,1,12/16/2018,REGION IV-A-CALABARZON,12/16/2018
BATANGAS,81,0,12/23/2018,REGION IV-A-CALABARZON,12/23/2018
BATANGAS,92,0,12/30/2018,REGION IV-A-CALABARZON,12/30/2018
CAVITE,197,2,01/07/2018,REGION IV-A-CALABARZON,01/07/2018
CAVITE,236,1,01/14/2018,REGION IV-A-CALABARZON,01/14/2018
CAVITE,226,1,01/21/2018,REGION IV-A-CALABARZON,01/21/2018
CAVITE,258,1,01/28/2018,REGION IV-A-CALABARZON,01/28/2018
CAVITE,206,0,02/04/2018,REGION IV-A-CALABARZON,02/04/2018
CAVITE,180,2,02/11/2018,REGION IV-A-CALABARZON,02/11/2018
CAVITE,136,1,02/18/2018,REGION IV-A-CALABARZON,02/18/2018
CAVITE,145,0,02/25/2018,REGION IV-A-CALABARZON,02/25/2018
CAVITE,183,0,03/04/2018,REGION IV-A-CALABARZON,03/04/2018
CAVITE,118,1,03/11/2018,REGION IV-A-CALABARZON,03/11/2018
CAVITE,89,0,03/18/2018,REGION IV-A-CALABARZON,03/18/2018
CAVITE,56,0,03/25/2018,REGION IV-A-CALABARZON,03/25/2018
CAVITE,54,0,04/01/2018,REGION IV-A-CALABARZON,04/01/2018
CAVITE,45,4,04/08/2018,REGION IV-A-CALABARZON,04/08/2018
CAVITE,44,1,04/15/2018,REGION IV-A-CALABARZON,04/15/2018
CAVITE,45,0,04/22/2018,REGION IV-A-CALABARZON,04/22/2018
CAVITE,41,0,04/29/2018,REGION IV-A-CALABARZON,04/29/2018
CAVITE,28,0,05/06/2018,REGION IV-A-CALABARZON,05/06/2018
CAVITE,35,0,05/13/2018,REGION IV-A-CALABARZON,05/13/2018
CAVITE,33,0,05/20/2018,REGION IV-A-CALABARZON,05/20/2018
CAVITE,35,0,05/27/2018,REGION IV-A-CALABARZON,05/27/2018
CAVITE,44,0,06/03/2018,REGION IV-A-CALABARZON,06/03/2018
CAVITE,35,0,06/10/2018,REGION IV-A-CALABARZON,06/10/2018
CAVITE,34,0,06/17/2018,REGION IV-A-CALABARZON,06/17/2018
CAVITE,52,0,06/24/2018,REGION IV-A-CALABARZON,06/24/2018
CAVITE,54,0,07/01/2018,REGION IV-A-CALABARZON,07/01/2018
CAVITE,58,0,07/08/2018,REGION IV-A-CALABARZON,07/08/2018
CAVITE,79,1,07/15/2018,REGION IV-A-CALABARZON,07/15/2018
CAVITE,110,0,07/22/2018,REGION IV-A-CALABARZON,07/22/2018
CAVITE,120,0,07/29/2018,REGION IV-A-CALABARZON,07/29/2018
CAVITE,142,1,08/05/2018,REGION IV-A-CALABARZON,08/05/2018
CAVITE,129,0,08/12/2018,REGION IV-A-CALABARZON,08/12/2018
CAVITE,135,0,08/19/2018,REGION IV-A-CALABARZON,08/19/2018
CAVITE,139,0,08/26/2018,REGION IV-A-CALABARZON,08/26/2018
CAVITE,134,1,09/02/2018,REGION IV-A-CALABARZON,09/02/2018
CAVITE,177,0,09/09/2018,REGION IV-A-CALABARZON,09/09/2018
CAVITE,218,1,09/16/2018,REGION IV-A-CALABARZON,09/16/2018
CAVITE,190,1,09/23/2018,REGION IV-A-CALABARZON,09/23/2018
CAVITE,172,1,09/30/2018,REGION IV-A-CALABARZON,09/30/2018
CAVITE,204,2,10/07/2018,REGION IV-A-CALABARZON,10/07/2018
CAVITE,246,2,10/14/2018,REGION IV-A-CALABARZON,10/14/2018
CAVITE,234,2,10/21/2018,REGION IV-A-CALABARZON,10/21/2018
CAVITE,267,0,10/28/2018,REGION IV-A-CALABARZON,10/28/2018
CAVITE,252,2,11/04/2018,REGION IV-A-CALABARZON,11/04/2018
CAVITE,281,0,11/11/2018,REGION IV-A-CALABARZON,11/11/2018
CAVITE,313,2,11/18/2018,REGION IV-A-CALABARZON,11/18/2018
CAVITE,295,2,11/25/2018,REGION IV-A-CALABARZON,11/25/2018
CAVITE,238,1,12/02/2018,REGION IV-A-CALABARZON,12/02/2018
CAVITE,245,0,12/09/2018,REGION IV-A-CALABARZON,12/09/2018
CAVITE,141,0,12/16/2018,REGION IV-A-CALABARZON,12/16/2018
CAVITE,163,1,12/23/2018,REGION IV-A-CALABARZON,12/23/2018
CAVITE,178,0,12/30/2018,REGION IV-A-CALABARZON,12/30/2018
LAGUNA,118,0,01/07/2018,REGION IV-A-CALABARZON,01/07/2018
LAGUNA,143,1,01/14/2018,REGION IV-A-CALABARZON,01/14/2018
LAGUNA,136,2,01/21/2018,REGION IV-A-CALABARZON,01/21/2018
LAGUNA,117,1,01/28/2018,REGION IV-A-CALABARZON,01/28/2018
LAGUNA,123,1,02/04/2018,REGION IV-A-CALABARZON,02/04/2018
LAGUNA,95,0,02/11/2018,REGION IV-A-CALABARZON,02/11/2018
LAGUNA,96,0,02/18/2018,REGION IV-A-CALABARZON,02/18/2018
LAGUNA,81,0,02/25/2018,REGION IV-A-CALABARZON,02/25/2018
LAGUNA,92,1,03/04/2018,REGION IV-A-CALABARZON,03/04/2018
LAGUNA,80,0,03/11/2018,REGION IV-A-CALABARZON,03/11/2018
LAGUNA,82,0,03/18/2018,REGION IV-A-CALABARZON,03/18/2018
LAGUNA,63,0,03/25/2018,REGION IV-A-CALABARZON,03/25/2018
LAGUNA,67,0,04/01/2018,REGION IV-A-CALABARZON,04/01/2018
LAGUNA,43,0,04/08/2018,REGION IV-A-CALABARZON,04/08/2018
LAGUNA,38,0,04/15/2018,REGION IV-A-CALABARZON,04/15/2018
LAGUNA,46,0,04/22/2018,REGION IV-A-CALABARZON,04/22/2018
LAGUNA,33,0,04/29/2018,REGION IV-A-CALABARZON,04/29/2018
LAGUNA,38,0,05/06/2018,REGION IV-A-CALABARZON,05/06/2018
LAGUNA,24,0,05/13/2018,REGION IV-A-CALABARZON,05/13/2018
LAGUNA,30,1,05/20/2018,REGION IV-A-CALABARZON,05/20/2018
LAGUNA,28,0,05/27/2018,REGION IV-A-CALABARZON,05/27/2018
LAGUNA,26,0,06/03/2018,REGION IV-A-CALABARZON,06/03/2018
LAGUNA,42,0,06/10/2018,REGION IV-A-CALABARZON,06/10/2018
LAGUNA,47,0,06/17/2018,REGION IV-A-CALABARZON,06/17/2018
LAGUNA,43,0,06/24/2018,REGION IV-A-CALABARZON,06/24/2018
LAGUNA,53,0,07/01/2018,REGION IV-A-CALABARZON,07/01/2018
LAGUNA,72,0,07/08/2018,REGION IV-A-CALABARZON,07/08/2018
LAGUNA,80,1,07/15/2018,REGION IV-A-CALABARZON,07/15/2018
LAGUNA,98,0,07/22/2018,REGION IV-A-CALABARZON,07/22/2018
LAGUNA,119,0,07/29/2018,REGION IV-A-CALABARZON,07/29/2018
LAGUNA,168,2,08/05/2018,REGION IV-A-CALABARZON,08/05/2018
LAGUNA,181,1,08/12/2018,REGION IV-A-CALABARZON,08/12/2018
LAGUNA,166,0,08/19/2018,REGION IV-A-CALABARZON,08/19/2018
LAGUNA,189,1,08/26/2018,REGION IV-A-CALABARZON,08/26/2018
LAGUNA,209,1,09/02/2018,REGION IV-A-CALABARZON,09/02/2018
LAGUNA,188,1,09/09/2018,REGION IV-A-CALABARZON,09/09/2018
LAGUNA,169,0,09/16/2018,REGION IV-A-CALABARZON,09/16/2018
LAGUNA,156,0,09/23/2018,REGION IV-A-CALABARZON,09/23/2018
LAGUNA,173,0,09/30/2018,REGION IV-A-CALABARZON,09/30/2018
LAGUNA,226,1,10/07/2018,REGION IV-A-CALABARZON,10/07/2018
LAGUNA,202,0,10/14/2018,REGION IV-A-CALABARZON,10/14/2018
LAGUNA,239,1,10/21/2018,REGION IV-A-CALABARZON,10/21/2018
LAGUNA,192,1,10/28/2018,REGION IV-A-CALABARZON,10/28/2018
LAGUNA,161,0,11/04/2018,REGION IV-A-CALABARZON,11/04/2018
LAGUNA,186,4,11/11/2018,REGION IV-A-CALABARZON,11/11/2018
LAGUNA,176,0,11/18/2018,REGION IV-A-CALABARZON,11/18/2018
LAGUNA,152,0,11/25/2018,REGION IV-A-CALABARZON,11/25/2018
LAGUNA,136,0,12/02/2018,REGION IV-A-CALABARZON,12/02/2018
LAGUNA,161,0,12/09/2018,REGION IV-A-CALABARZON,12/09/2018
LAGUNA,127,0,12/16/2018,REGION IV-A-CALABARZON,12/16/2018
LAGUNA,99,0,12/23/2018,REGION IV-A-CALABARZON,12/23/2018
LAGUNA,89,0,12/30/2018,REGION IV-A-CALABARZON,12/30/2018
LUCENA CITY,9,0,01/07/2018,REGION IV-A-CALABARZON,01/07/2018
LUCENA CITY,15,1,01/14/2018,REGION IV-A-CALABARZON,01/14/2018
LUCENA CITY,8,0,01/21/2018,REGION IV-A-CALABARZON,01/21/2018
LUCENA CITY,9,0,01/28/2018,REGION IV-A-CALABARZON,01/28/2018
LUCENA CITY,7,0,02/04/2018,REGION IV-A-CALABARZON,02/04/2018
LUCENA CITY,7,0,02/11/2018,REGION IV-A-CALABARZON,02/11/2018
LUCENA CITY,2,0,02/18/2018,REGION IV-A-CALABARZON,02/18/2018
LUCENA CITY,1,0,02/25/2018,REGION IV-A-CALABARZON,02/25/2018
LUCENA CITY,7,0,03/04/2018,REGION IV-A-CALABARZON,03/04/2018
LUCENA CITY,3,0,03/11/2018,REGION IV-A-CALABARZON,03/11/2018
LUCENA CITY,2,0,03/18/2018,REGION IV-A-CALABARZON,03/18/2018
LUCENA CITY,2,0,03/25/2018,REGION IV-A-CALABARZON,03/25/2018
LUCENA CITY,8,0,04/01/2018,REGION IV-A-CALABARZON,04/01/2018
LUCENA CITY,3,0,04/08/2018,REGION IV-A-CALABARZON,04/08/2018
LUCENA CITY,0,0,04/15/2018,REGION IV-A-CALABARZON,04/15/2018
LUCENA CITY,4,0,04/22/2018,REGION IV-A-CALABARZON,04/22/2018
LUCENA CITY,1,0,04/29/2018,REGION IV-A-CALABARZON,04/29/2018
LUCENA CITY,3,0,05/06/2018,REGION IV-A-CALABARZON,05/06/2018
LUCENA CITY,3,0,05/13/2018,REGION IV-A-CALABARZON,05/13/2018
LUCENA CITY,1,0,05/20/2018,REGION IV-A-CALABARZON,05/20/2018
LUCENA CITY,4,0,05/27/2018,REGION IV-A-CALABARZON,05/27/2018
LUCENA CITY,4,0,06/03/2018,REGION IV-A-CALABARZON,06/03/2018
LUCENA CITY,5,0,06/10/2018,REGION IV-A-CALABARZON,06/10/2018
LUCENA CITY,2,0,06/17/2018,REGION IV-A-CALABARZON,06/17/2018
LUCENA CITY,10,0,06/24/2018,REGION IV-A-CALABARZON,06/24/2018
LUCENA CITY,11,0,07/01/2018,REGION IV-A-CALABARZON,07/01/2018
LUCENA CITY,14,0,07/08/2018,REGION IV-A-CALABARZON,07/08/2018
LUCENA CITY,15,0,07/15/2018,REGION IV-A-CALABARZON,07/15/2018
LUCENA CITY,6,0,07/22/2018,REGION IV-A-CALABARZON,07/22/2018
LUCENA CITY,10,0,07/29/2018,REGION IV-A-CALABARZON,07/29/2018
LUCENA CITY,20,0,08/05/2018,REGION IV-A-CALABARZON,08/05/2018
LUCENA CITY,33,0,08/12/2018,REGION IV-A-CALABARZON,08/12/2018
LUCENA CITY,19,0,08/19/2018,REGION IV-A-CALABARZON,08/19/2018
LUCENA CITY,27,0,08/26/2018,REGION IV-A-CALABARZON,08/26/2018
LUCENA CITY,27,0,09/02/2018,REGION IV-A-CALABARZON,09/02/2018
LUCENA CITY,38,0,09/09/2018,REGION IV-A-CALABARZON,09/09/2018
LUCENA CITY,16,1,09/16/2018,REGION IV-A-CALABARZON,09/16/2018
LUCENA CITY,14,0,09/23/2018,REGION IV-A-CALABARZON,09/23/2018
LUCENA CITY,36,0,09/30/2018,REGION IV-A-CALABARZON,09/30/2018
LUCENA CITY,24,0,10/07/2018,REGION IV-A-CALABARZON,10/07/2018
LUCENA CITY,40,0,10/14/2018,REGION IV-A-CALABARZON,10/14/2018
LUCENA CITY,31,0,10/21/2018,REGION IV-A-CALABARZON,10/21/2018
LUCENA CITY,30,0,10/28/2018,REGION IV-A-CALABARZON,10/28/2018
LUCENA CITY,17,0,11/04/2018,REGION IV-A-CALABARZON,11/04/2018
LUCENA CITY,26,0,11/11/2018,REGION IV-A-CALABARZON,11/11/2018
LUCENA CITY,24,0,11/18/2018,REGION IV-A-CALABARZON,11/18/2018
LUCENA CITY,21,0,11/25/2018,REGION IV-A-CALABARZON,11/25/2018
LUCENA CITY,16,0,12/02/2018,REGION IV-A-CALABARZON,12/02/2018
LUCENA CITY,22,0,12/09/2018,REGION IV-A-CALABARZON,12/09/2018
LUCENA CITY,5,0,12/16/2018,REGION IV-A-CALABARZON,12/16/2018
LUCENA CITY,10,0,12/23/2018,REGION IV-A-CALABARZON,12/23/2018
LUCENA CITY,29,0,12/30/2018,REGION IV-A-CALABARZON,12/30/2018
QUEZON,37,0,01/07/2018,REGION IV-A-CALABARZON,01/07/2018
QUEZON,33,1,01/14/2018,REGION IV-A-CALABARZON,01/14/2018
QUEZON,31,0,01/21/2018,REGION IV-A-CALABARZON,01/21/2018
QUEZON,40,0,01/28/2018,REGION IV-A-CALABARZON,01/28/2018
QUEZON,51,0,02/04/2018,REGION IV-A-CALABARZON,02/04/2018
QUEZON,27,0,02/11/2018,REGION IV-A-CALABARZON,02/11/2018
QUEZON,23,0,02/18/2018,REGION IV-A-CALABARZON,02/18/2018
QUEZON,32,0,02/25/2018,REGION IV-A-CALABARZON,02/25/2018
QUEZON,29,0,03/04/2018,REGION IV-A-CALABARZON,03/04/2018
QUEZON,26,0,03/11/2018,REGION IV-A-CALABARZON,03/11/2018
QUEZON,32,0,03/18/2018,REGION IV-A-CALABARZON,03/18/2018
QUEZON,15,0,03/25/2018,REGION IV-A-CALABARZON,03/25/2018
QUEZON,15,0,04/01/2018,REGION IV-A-CALABARZON,04/01/2018
QUEZON,21,0,04/08/2018,REGION IV-A-CALABARZON,04/08/2018
QUEZON,12,0,04/15/2018,REGION IV-A-CALABARZON,04/15/2018
QUEZON,10,0,04/22/2018,REGION IV-A-CALABARZON,04/22/2018
QUEZON,19,0,04/29/2018,REGION IV-A-CALABARZON,04/29/2018
QUEZON,10,0,05/06/2018,REGION IV-A-CALABARZON,05/06/2018
QUEZON,10,0,05/13/2018,REGION IV-A-CALABARZON,05/13/2018
QUEZON,13,0,05/20/2018,REGION IV-A-CALABARZON,05/20/2018
QUEZON,16,0,05/27/2018,REGION IV-A-CALABARZON,05/27/2018
QUEZON,28,0,06/03/2018,REGION IV-A-CALABARZON,06/03/2018
QUEZON,24,0,06/10/2018,REGION IV-A-CALABARZON,06/10/2018
QUEZON,41,0,06/17/2018,REGION IV-A-CALABARZON,06/17/2018
QUEZON,50,0,06/24/2018,REGION IV-A-CALABARZON,06/24/2018
QUEZON,67,0,07/01/2018,REGION IV-A-CALABARZON,07/01/2018
QUEZON,41,0,07/08/2018,REGION IV-A-CALABARZON,07/08/2018
QUEZON,48,0,07/15/2018,REGION IV-A-CALABARZON,07/15/2018
QUEZON,58,1,07/22/2018,REGION IV-A-CALABARZON,07/22/2018
QUEZON,67,0,07/29/2018,REGION IV-A-CALABARZON,07/29/2018
QUEZON,78,1,08/05/2018,REGION IV-A-CALABARZON,08/05/2018
QUEZON,113,0,08/12/2018,REGION IV-A-CALABARZON,08/12/2018
QUEZON,103,0,08/19/2018,REGION IV-A-CALABARZON,08/19/2018
QUEZON,112,0,08/26/2018,REGION IV-A-CALABARZON,08/26/2018
QUEZON,136,0,09/02/2018,REGION IV-A-CALABARZON,09/02/2018
QUEZON,121,0,09/09/2018,REGION IV-A-CALABARZON,09/09/2018
QUEZON,101,2,09/16/2018,REGION IV-A-CALABARZON,09/16/2018
QUEZON,88,2,09/23/2018,REGION IV-A-CALABARZON,09/23/2018
QUEZON,135,1,09/30/2018,REGION IV-A-CALABARZON,09/30/2018
QUEZON,128,0,10/07/2018,REGION IV-A-CALABARZON,10/07/2018
QUEZON,176,1,10/14/2018,REGION IV-A-CALABARZON,10/14/2018
QUEZON,146,0,10/21/2018,REGION IV-A-CALABARZON,10/21/2018
QUEZON,173,0,10/28/2018,REGION IV-A-CALABARZON,10/28/2018
QUEZON,176,0,11/04/2018,REGION IV-A-CALABARZON,11/04/2018
QUEZON,180,0,11/11/2018,REGION IV-A-CALABARZON,11/11/2018
QUEZON,160,0,11/18/2018,REGION IV-A-CALABARZON,11/18/2018
QUEZON,145,1,11/25/2018,REGION IV-A-CALABARZON,11/25/2018
QUEZON,124,0,12/02/2018,REGION IV-A-CALABARZON,12/02/2018
QUEZON,169,0,12/09/2018,REGION IV-A-CALABARZON,12/09/2018
QUEZON,98,0,12/16/2018,REGION IV-A-CALABARZON,12/16/2018
QUEZON,83,0,12/23/2018,REGION IV-A-CALABARZON,12/23/2018
QUEZON,61,0,12/30/2018,REGION IV-A-CALABARZON,12/30/2018
RIZAL,102,0,01/07/2018,REGION IV-A-CALABARZON,01/07/2018
RIZAL,121,1,01/14/2018,REGION IV-A-CALABARZON,01/14/2018
RIZAL,131,1,01/21/2018,REGION IV-A-CALABARZON,01/21/2018
RIZAL,126,0,01/28/2018,REGION IV-A-CALABARZON,01/28/2018
RIZAL,131,1,02/04/2018,REGION IV-A-CALABARZON,02/04/2018
RIZAL,137,1,02/11/2018,REGION IV-A-CALABARZON,02/11/2018
RIZAL,97,2,02/18/2018,REGION IV-A-CALABARZON,02/18/2018
RIZAL,120,0,02/25/2018,REGION IV-A-CALABARZON,02/25/2018
RIZAL,151,2,03/04/2018,REGION IV-A-CALABARZON,03/04/2018
RIZAL,105,3,03/11/2018,REGION IV-A-CALABARZON,03/11/2018
RIZAL,110,1,03/18/2018,REGION IV-A-CALABARZON,03/18/2018
RIZAL,62,1,03/25/2018,REGION IV-A-CALABARZON,03/25/2018
RIZAL,49,1,04/01/2018,REGION IV-A-CALABARZON,04/01/2018
RIZAL,60,2,04/08/2018,REGION IV-A-CALABARZON,04/08/2018
RIZAL,53,0,04/15/2018,REGION IV-A-CALABARZON,04/15/2018
RIZAL,52,1,04/22/2018,REGION IV-A-CALABARZON,04/22/2018
RIZAL,51,1,04/29/2018,REGION IV-A-CALABARZON,04/29/2018
RIZAL,39,0,05/06/2018,REGION IV-A-CALABARZON,05/06/2018
RIZAL,46,0,05/13/2018,REGION IV-A-CALABARZON,05/13/2018
RIZAL,69,1,05/20/2018,REGION IV-A-CALABARZON,05/20/2018
RIZAL,72,0,05/27/2018,REGION IV-A-CALABARZON,05/27/2018
RIZAL,74,0,06/03/2018,REGION IV-A-CALABARZON,06/03/2018
RIZAL,73,2,06/10/2018,REGION IV-A-CALABARZON,06/10/2018
RIZAL,73,0,06/17/2018,REGION IV-A-CALABARZON,06/17/2018
RIZAL,106,0,06/24/2018,REGION IV-A-CALABARZON,06/24/2018
RIZAL,153,4,07/01/2018,REGION IV-A-CALABARZON,07/01/2018
RIZAL,185,1,07/08/2018,REGION IV-A-CALABARZON,07/08/2018
RIZAL,229,3,07/15/2018,REGION IV-A-CALABARZON,07/15/2018
RIZAL,208,1,07/22/2018,REGION IV-A-CALABARZON,07/22/2018
RIZAL,305,2,07/29/2018,REGION IV-A-CALABARZON,07/29/2018
RIZAL,332,1,08/05/2018,REGION IV-A-CALABARZON,08/05/2018
RIZAL,342,3,08/12/2018,REGION IV-A-CALABARZON,08/12/2018
RIZAL,350,4,08/19/2018,REGION IV-A-CALABARZON,08/19/2018
RIZAL,326,4,08/26/2018,REGION IV-A-CALABARZON,08/26/2018
RIZAL,348,2,09/02/2018,REGION IV-A-CALABARZON,09/02/2018
RIZAL,291,2,09/09/2018,REGION IV-A-CALABARZON,09/09/2018
RIZAL,216,4,09/16/2018,REGION IV-A-CALABARZON,09/16/2018
RIZAL,249,2,09/23/2018,REGION IV-A-CALABARZON,09/23/2018
RIZAL,196,4,09/30/2018,REGION IV-A-CALABARZON,09/30/2018
RIZAL,198,2,10/07/2018,REGION IV-A-CALABARZON,10/07/2018
RIZAL,182,1,10/14/2018,REGION IV-A-CALABARZON,10/14/2018
RIZAL,173,1,10/21/2018,REGION IV-A-CALABARZON,10/21/2018
RIZAL,181,2,10/28/2018,REGION IV-A-CALABARZON,10/28/2018
RIZAL,152,0,11/04/2018,REGION IV-A-CALABARZON,11/04/2018
RIZAL,137,2,11/11/2018,REGION IV-A-CALABARZON,11/11/2018
RIZAL,130,1,11/18/2018,REGION IV-A-CALABARZON,11/18/2018
RIZAL,97,0,11/25/2018,REGION IV-A-CALABARZON,11/25/2018
RIZAL,105,0,12/02/2018,REGION IV-A-CALABARZON,12/02/2018
RIZAL,95,0,12/09/2018,REGION IV-A-CALABARZON,12/09/2018
RIZAL,96,1,12/16/2018,REGION IV-A-CALABARZON,12/16/2018
RIZAL,84,0,12/23/2018,REGION IV-A-CALABARZON,12/23/2018
RIZAL,79,0,12/30/2018,REGION IV-A-CALABARZON,12/30/2018
BATANGAS,53,0,01/13/2019,REGION IV-A-CALABARZON,01/13/2019
